id,transaction_id,amount,fraud_probability,prediction,alert_time,severity,date,hour
1318,740,592.9,0.9996,1,2026-05-15 21:29:35,HIGH,2026-05-15,21
1319,754,130.21,0.9996,1,2026-05-15 21:29:35,HIGH,2026-05-15,21
1320,757,512.25,0.9997,1,2026-05-15 21:29:35,HIGH,2026-05-15,21
1321,759,57.73,0.9997,1,2026-05-15 21:29:35,HIGH,2026-05-15,21
1322,761,340.11,0.9997,1,2026-05-15 21:29:36,HIGH,2026-05-15,21
1323,763,1.0,0.8428,1,2026-05-15 21:29:36,MEDIUM,2026-05-15,21
1324,767,7.18,0.7238,1,2026-05-15 21:29:36,MEDIUM,2026-05-15,21
1325,770,227.3,0.9994,1,2026-05-15 21:29:36,HIGH,2026-05-15,21
1326,773,1.0,0.9996,1,2026-05-15 21:29:36,HIGH,2026-05-15,21
1327,775,0.0,0.7123,1,2026-05-15 21:29:37,MEDIUM,2026-05-15,21
1328,778,105.89,0.9964,1,2026-05-15 21:29:37,HIGH,2026-05-15,21
1329,779,1.0,0.7257,1,2026-05-15 21:29:37,MEDIUM,2026-05-15,21
1330,783,829.41,0.9041,1,2026-05-15 21:29:37,HIGH,2026-05-15,21
1331,784,0.0,0.9989,1,2026-05-15 21:29:37,HIGH,2026-05-15,21
1332,785,1335.0,0.997,1,2026-05-15 21:29:37,HIGH,2026-05-15,21
1333,786,320.0,0.7824,1,2026-05-15 21:29:37,MEDIUM,2026-05-15,21
1334,789,4.9,0.9833,1,2026-05-15 21:29:37,HIGH,2026-05-15,21
1335,790,0.0,0.9997,1,2026-05-15 21:29:37,HIGH,2026-05-15,21
1336,805,104.81,0.8674,1,2026-05-15 21:29:38,MEDIUM,2026-05-15,21
1337,806,76.94,0.9994,1,2026-05-15 21:29:38,HIGH,2026-05-15,21
1338,808,0.76,0.999,1,2026-05-15 21:29:39,HIGH,2026-05-15,21
1339,810,1.0,0.9996,1,2026-05-15 21:29:39,HIGH,2026-05-15,21
1340,812,0.76,0.9227,1,2026-05-15 21:29:39,HIGH,2026-05-15,21
1341,819,7.61,0.9997,1,2026-05-15 21:29:39,HIGH,2026-05-15,21
1342,821,45.03,0.738,1,2026-05-15 21:29:39,MEDIUM,2026-05-15,21
1343,825,3.9,0.9997,1,2026-05-15 21:29:40,HIGH,2026-05-15,21
1344,828,6.62,0.9984,1,2026-05-15 21:29:40,HIGH,2026-05-15,21
1345,829,84.28,0.9994,1,2026-05-15 21:29:40,HIGH,2026-05-15,21
1346,831,8.3,0.9996,1,2026-05-15 21:29:40,HIGH,2026-05-15,21
1347,835,1.0,0.9844,1,2026-05-15 21:29:40,HIGH,2026-05-15,21
1348,844,4.56,0.9997,1,2026-05-15 21:29:41,HIGH,2026-05-15,21
1349,848,324.59,0.9833,1,2026-05-15 21:29:41,HIGH,2026-05-15,21
1350,850,1.0,0.9996,1,2026-05-15 21:29:41,HIGH,2026-05-15,21
1351,854,6.27,0.9996,1,2026-05-15 21:29:41,HIGH,2026-05-15,21
1352,855,53.95,0.9997,1,2026-05-15 21:29:41,HIGH,2026-05-15,21
1353,856,1.0,0.9996,1,2026-05-15 21:29:41,HIGH,2026-05-15,21
1354,858,1.0,0.9996,1,2026-05-15 21:29:41,HIGH,2026-05-15,21
1355,859,77.89,0.9974,1,2026-05-15 21:29:41,HIGH,2026-05-15,21
1356,861,1.0,0.9996,1,2026-05-15 21:29:41,HIGH,2026-05-15,21
1357,862,1.0,0.5471,1,2026-05-15 21:29:41,LOW,2026-05-15,21
1358,863,2.22,0.9847,1,2026-05-15 21:29:41,HIGH,2026-05-15,21
1359,865,108.51,0.8162,1,2026-05-15 21:29:42,MEDIUM,2026-05-15,21
1360,868,139.9,0.9997,1,2026-05-15 21:29:42,HIGH,2026-05-15,21
1361,869,99.99,0.9997,1,2026-05-15 21:29:42,HIGH,2026-05-15,21
1362,870,45.51,0.9952,1,2026-05-15 21:29:42,HIGH,2026-05-15,21
1363,872,9.99,0.9796,1,2026-05-15 21:29:42,HIGH,2026-05-15,21
1364,877,99.99,0.9997,1,2026-05-15 21:29:42,HIGH,2026-05-15,21
1365,879,1.0,0.9983,1,2026-05-15 21:29:42,HIGH,2026-05-15,21
1366,880,0.76,0.6994,1,2026-05-15 21:29:42,LOW,2026-05-15,21
1367,881,3.79,0.5903,1,2026-05-15 21:29:42,LOW,2026-05-15,21
1368,883,362.55,0.998,1,2026-05-15 21:29:43,HIGH,2026-05-15,21
1369,884,5.0,0.9997,1,2026-05-15 21:29:43,HIGH,2026-05-15,21
1370,886,720.38,0.9995,1,2026-05-15 21:29:43,HIGH,2026-05-15,21
1371,888,1.0,0.9996,1,2026-05-15 21:29:43,HIGH,2026-05-15,21
1372,890,0.0,0.9971,1,2026-05-15 21:29:43,HIGH,2026-05-15,21
1373,894,8.54,0.9997,1,2026-05-15 21:29:43,HIGH,2026-05-15,21
1374,896,1.0,0.9855,1,2026-05-15 21:29:43,HIGH,2026-05-15,21
1375,898,3.14,0.9742,1,2026-05-15 21:29:44,HIGH,2026-05-15,21
1376,899,35.0,0.9895,1,2026-05-15 21:29:44,HIGH,2026-05-15,21
1377,903,12.31,0.9997,1,2026-05-15 21:29:44,HIGH,2026-05-15,21
1378,904,319.2,0.9977,1,2026-05-15 21:29:44,HIGH,2026-05-15,21
1379,905,1.0,0.7592,1,2026-05-15 21:29:44,MEDIUM,2026-05-15,21
1380,908,0.77,0.9856,1,2026-05-15 21:29:44,HIGH,2026-05-15,21
1381,910,1.0,0.8161,1,2026-05-15 21:29:44,MEDIUM,2026-05-15,21
1382,913,1.0,0.9834,1,2026-05-15 21:29:44,HIGH,2026-05-15,21
1383,915,0.0,0.9986,1,2026-05-15 21:29:45,HIGH,2026-05-15,21
1384,920,99.99,0.9997,1,2026-05-15 21:29:45,HIGH,2026-05-15,21
1385,921,19.04,0.9786,1,2026-05-15 21:29:45,HIGH,2026-05-15,21
1386,922,1.0,0.9997,1,2026-05-15 21:29:45,HIGH,2026-05-15,21
1387,925,0.76,0.9958,1,2026-05-15 21:29:45,HIGH,2026-05-15,21
1388,926,1096.99,0.8006,1,2026-05-15 21:29:45,MEDIUM,2026-05-15,21
1389,927,0.0,0.9808,1,2026-05-15 21:29:45,HIGH,2026-05-15,21
1390,928,125.3,0.9994,1,2026-05-15 21:29:45,HIGH,2026-05-15,21
1391,929,0.0,0.9997,1,2026-05-15 21:29:45,HIGH,2026-05-15,21
1392,932,7.59,0.9997,1,2026-05-15 21:29:46,HIGH,2026-05-15,21
1393,934,16.48,0.9931,1,2026-05-15 21:29:46,HIGH,2026-05-15,21
1394,935,1.0,0.9996,1,2026-05-15 21:29:46,HIGH,2026-05-15,21
1395,936,45.48,0.9997,1,2026-05-15 21:29:46,HIGH,2026-05-15,21
1396,938,1.0,0.979,1,2026-05-15 21:29:46,HIGH,2026-05-15,21
1397,939,0.0,0.9997,1,2026-05-15 21:29:46,HIGH,2026-05-15,21
1398,940,99.99,0.9997,1,2026-05-15 21:29:46,HIGH,2026-05-15,21
1399,945,634.3,0.8345,1,2026-05-15 21:29:46,MEDIUM,2026-05-15,21
1400,949,311.28,0.9954,1,2026-05-15 21:29:47,HIGH,2026-05-15,21
1401,954,444.17,0.9996,1,2026-05-15 21:29:47,HIGH,2026-05-15,21
1402,957,0.77,0.9996,1,2026-05-15 21:29:47,HIGH,2026-05-15,21
1403,960,99.99,0.9997,1,2026-05-15 21:29:47,HIGH,2026-05-15,21
1404,961,4.69,0.9997,1,2026-05-15 21:29:47,HIGH,2026-05-15,21
1405,965,1.0,0.982,1,2026-05-15 21:29:48,HIGH,2026-05-15,21
1406,966,1.1,0.9992,1,2026-05-15 21:29:48,HIGH,2026-05-15,21
1407,967,97.0,0.9996,1,2026-05-15 21:29:48,HIGH,2026-05-15,21
1408,968,0.77,0.9996,1,2026-05-15 21:29:48,HIGH,2026-05-15,21
1409,969,208.58,0.8412,1,2026-05-15 21:29:48,MEDIUM,2026-05-15,21
1410,970,1.0,0.9997,1,2026-05-15 21:29:48,HIGH,2026-05-15,21
1411,972,1.0,0.9995,1,2026-05-15 21:29:48,HIGH,2026-05-15,21
1412,973,0.0,0.9989,1,2026-05-15 21:29:48,HIGH,2026-05-15,21
1413,975,8.9,0.9987,1,2026-05-15 21:29:48,HIGH,2026-05-15,21
1414,976,42.53,0.8013,1,2026-05-15 21:29:48,MEDIUM,2026-05-15,21
1415,977,1.0,0.9997,1,2026-05-15 21:29:48,HIGH,2026-05-15,21
1416,979,104.03,0.9997,1,2026-05-15 21:29:48,HIGH,2026-05-15,21
1417,981,273.01,0.9997,1,2026-05-15 21:29:49,HIGH,2026-05-15,21
1418,984,14.46,0.9997,1,2026-05-15 21:29:49,HIGH,2026-05-15,21
1419,985,720.8,0.9059,1,2026-05-15 21:29:49,HIGH,2026-05-15,21
1420,986,717.15,0.9974,1,2026-05-15 21:29:49,HIGH,2026-05-15,21
1421,987,0.77,0.9996,1,2026-05-15 21:29:49,HIGH,2026-05-15,21
1422,988,2.28,0.9996,1,2026-05-15 21:29:49,HIGH,2026-05-15,21
1423,989,0.0,0.9604,1,2026-05-15 21:29:49,HIGH,2026-05-15,21
1424,990,187.11,0.7864,1,2026-05-15 21:29:49,MEDIUM,2026-05-15,21
1425,991,0.0,0.9997,1,2026-05-15 21:29:49,HIGH,2026-05-15,21
1426,993,1.0,0.9997,1,2026-05-15 21:29:49,HIGH,2026-05-15,21
1427,995,99.99,0.9997,1,2026-05-15 21:29:49,HIGH,2026-05-15,21
1428,996,1.0,0.9979,1,2026-05-15 21:29:49,HIGH,2026-05-15,21
1429,997,354.33,0.6951,1,2026-05-15 21:29:50,LOW,2026-05-15,21
1430,999,50.0,0.9841,1,2026-05-15 21:29:50,HIGH,2026-05-15,21
1431,1000,12.31,0.9918,1,2026-05-15 21:29:50,HIGH,2026-05-15,21
